ProvinceThai,Year_AD,Year_BE,Month,Category,Search_Interest
ตาก,2025,2568,Mar,Foreign_Intent,0.0
ตาก,2025,2568,Mar,Thai_Intent,11.0
ตาก,2025,2568,May,Foreign_Intent,0.0
ตาก,2025,2568,May,Thai_Intent,7.5
ตาก,2025,2568,Nov,Foreign_Intent,0.0
ตาก,2025,2568,Nov,Thai_Intent,22.8
ตาก,2025,2568,Oct,Foreign_Intent,0.0
ตาก,2025,2568,Oct,Thai_Intent,23.25
ตาก,2025,2568,Sep,Foreign_Intent,0.0
ตาก,2025,2568,Sep,Thai_Intent,12.25
นครนายก,2023,2566,Apr,Foreign_Intent,0.0
นครนายก,2023,2566,Apr,Thai_Intent,54.8
นครนายก,2023,2566,Aug,Foreign_Intent,0.0
นครนายก,2023,2566,Aug,Thai_Intent,35.5
นครนายก,2023,2566,Dec,Foreign_Intent,0.0
นครนายก,2023,2566,Dec,Thai_Intent,41.2
นครนายก,2023,2566,Feb,Foreign_Intent,0.0
นครนายก,2023,2566,Feb,Thai_Intent,31.25
นครนายก,2023,2566,Jan,Foreign_Intent,0.0
นครนายก,2023,2566,Jan,Thai_Intent,32.6
นครนายก,2023,2566,Jul,Foreign_Intent,0.0
นครนายก,2023,2566,Jul,Thai_Intent,50.4
นครนายก,2023,2566,Jun,Foreign_Intent,0.0
นครนายก,2023,2566,Jun,Thai_Intent,39.5
นครนายก,2023,2566,Mar,Foreign_Intent,0.0
นครนายก,2023,2566,Mar,Thai_Intent,44.0
นครนายก,2023,2566,May,Foreign_Intent,0.0
นครนายก,2023,2566,May,Thai_Intent,34.5
นครนายก,2023,2566,Nov,Foreign_Intent,0.0
นครนายก,2023,2566,Nov,Thai_Intent,33.5
นครนายก,2023,2566,Oct,Foreign_Intent,0.0
นครนายก,2023,2566,Oct,Thai_Intent,40.2
นครนายก,2023,2566,Sep,Foreign_Intent,0.0
นครนายก,2023,2566,Sep,Thai_Intent,29.5
นครนายก,2024,2567,Apr,Foreign_Intent,0.0
นครนายก,2024,2567,Apr,Thai_Intent,41.75
นครนายก,2024,2567,Aug,Foreign_Intent,0.0
นครนายก,2024,2567,Aug,Thai_Intent,24.75
นครนายก,2024,2567,Dec,Foreign_Intent,0.0
นครนายก,2024,2567,Dec,Thai_Intent,29.4
นครนายก,2024,2567,Feb,Foreign_Intent,0.0
นครนายก,2024,2567,Feb,Thai_Intent,30.0
นครนายก,2024,2567,Jan,Foreign_Intent,0.0
นครนายก,2024,2567,Jan,Thai_Intent,26.25
นครนายก,2024,2567,Jul,Foreign_Intent,0.0
นครนายก,2024,2567,Jul,Thai_Intent,33.0
นครนายก,2024,2567,Jun,Foreign_Intent,0.0
นครนายก,2024,2567,Jun,Thai_Intent,30.6
นครนายก,2024,2567,Mar,Foreign_Intent,0.0
นครนายก,2024,2567,Mar,Thai_Intent,28.6
นครนายก,2024,2567,May,Foreign_Intent,0.0
นครนายก,2024,2567,May,Thai_Intent,29.75
นครนายก,2024,2567,Nov,Foreign_Intent,0.0
นครนายก,2024,2567,Nov,Thai_Intent,24.5
นครนายก,2024,2567,Oct,Foreign_Intent,0.0
นครนายก,2024,2567,Oct,Thai_Intent,27.5
นครนายก,2024,2567,Sep,Foreign_Intent,0.0
นครนายก,2024,2567,Sep,Thai_Intent,17.4
นครนายก,2025,2568,Apr,Foreign_Intent,0.0
นครนายก,2025,2568,Apr,Thai_Intent,31.0
นครนายก,2025,2568,Aug,Foreign_Intent,20.0
นครนายก,2025,2568,Aug,Thai_Intent,28.2
นครนายก,2025,2568,Dec,Foreign_Intent,0.0
นครนายก,2025,2568,Dec,Thai_Intent,25.75
นครนายก,2025,2568,Feb,Foreign_Intent,0.0
นครนายก,2025,2568,Feb,Thai_Intent,17.5
นครนายก,2025,2568,Jan,Foreign_Intent,0.0
นครนายก,2025,2568,Jan,Thai_Intent,18.25
นครนายก,2025,2568,Jul,Foreign_Intent,0.0
นครนายก,2025,2568,Jul,Thai_Intent,32.0
นครนายก,2025,2568,Jun,Foreign_Intent,0.0
นครนายก,2025,2568,Jun,Thai_Intent,23.2
นครนายก,2025,2568,Mar,Foreign_Intent,0.0
นครนายก,2025,2568,Mar,Thai_Intent,21.2
นครนายก,2025,2568,May,Foreign_Intent,0.0
นครนายก,2025,2568,May,Thai_Intent,24.0
นครนายก,2025,2568,Nov,Foreign_Intent,0.0
นครนายก,2025,2568,Nov,Thai_Intent,20.0
นครนายก,2025,2568,Oct,Foreign_Intent,0.0
นครนายก,2025,2568,Oct,Thai_Intent,25.5
นครนายก,2025,2568,Sep,Foreign_Intent,0.0
นครนายก,2025,2568,Sep,Thai_Intent,18.0
นครปฐม,2023,2566,Apr,Foreign_Intent,13.8
นครปฐม,2023,2566,Apr,Thai_Intent,60.6
นครปฐม,2023,2566,Aug,Foreign_Intent,0.0
นครปฐม,2023,2566,Aug,Thai_Intent,53.0
นครปฐม,2023,2566,Dec,Foreign_Intent,0.0
นครปฐม,2023,2566,Dec,Thai_Intent,51.0
นครปฐม,2023,2566,Feb,Foreign_Intent,0.0
นครปฐม,2023,2566,Feb,Thai_Intent,42.25
นครปฐม,2023,2566,Jan,Foreign_Intent,0.0
นครปฐม,2023,2566,Jan,Thai_Intent,48.8
นครปฐม,2023,2566,Jul,Foreign_Intent,0.0
นครปฐม,2023,2566,Jul,Thai_Intent,56.4
นครปฐม,2023,2566,Jun,Foreign_Intent,0.0
นครปฐม,2023,2566,Jun,Thai_Intent,41.5
นครปฐม,2023,2566,Mar,Foreign_Intent,0.0
นครปฐม,2023,2566,Mar,Thai_Intent,45.0
นครปฐม,2023,2566,May,Foreign_Intent,0.0
นครปฐม,2023,2566,May,Thai_Intent,40.0
นครปฐม,2023,2566,Nov,Foreign_Intent,0.0
นครปฐม,2023,2566,Nov,Thai_Intent,34.75
นครปฐม,2023,2566,Oct,Foreign_Intent,0.0
นครปฐม,2023,2566,Oct,Thai_Intent,47.8
นครปฐม,2023,2566,Sep,Foreign_Intent,0.0
นครปฐม,2023,2566,Sep,Thai_Intent,34.75
นครปฐม,2024,2567,Apr,Foreign_Intent,0.0
นครปฐม,2024,2567,Apr,Thai_Intent,50.5
นครปฐม,2024,2567,Aug,Foreign_Intent,0.0
นครปฐม,2024,2567,Aug,Thai_Intent,31.25
นครปฐม,2024,2567,Dec,Foreign_Intent,0.0
นครปฐม,2024,2567,Dec,Thai_Intent,35.0
นครปฐม,2024,2567,Feb,Foreign_Intent,0.0
นครปฐม,2024,2567,Feb,Thai_Intent,35.0
นครปฐม,2024,2567,Jan,Foreign_Intent,0.0
นครปฐม,2024,2567,Jan,Thai_Intent,30.5
นครปฐม,2024,2567,Jul,Foreign_Intent,21.75
นครปฐม,2024,2567,Jul,Thai_Intent,41.5
นครปฐม,2024,2567,Jun,Foreign_Intent,0.0
นครปฐม,2024,2567,Jun,Thai_Intent,28.6
นครปฐม,2024,2567,Mar,Foreign_Intent,0.0
นครปฐม,2024,2567,Mar,Thai_Intent,38.4
นครปฐม,2024,2567,May,Foreign_Intent,0.0
นครปฐม,2024,2567,May,Thai_Intent,28.0
นครปฐม,2024,2567,Nov,Foreign_Intent,0.0
นครปฐม,2024,2567,Nov,Thai_Intent,31.0
นครปฐม,2024,2567,Oct,Foreign_Intent,0.0
นครปฐม,2024,2567,Oct,Thai_Intent,31.0
นครปฐม,2024,2567,Sep,Foreign_Intent,0.0
นครปฐม,2024,2567,Sep,Thai_Intent,26.2
นครปฐม,2025,2568,Apr,Foreign_Intent,0.0
นครปฐม,2025,2568,Apr,Thai_Intent,35.75
นครปฐม,2025,2568,Aug,Foreign_Intent,0.0
นครปฐม,2025,2568,Aug,Thai_Intent,23.8
นครปฐม,2025,2568,Dec,Foreign_Intent,0.0
นครปฐม,2025,2568,Dec,Thai_Intent,29.75
นครปฐม,2025,2568,Feb,Foreign_Intent,0.0
นครปฐม,2025,2568,Feb,Thai_Intent,16.5
นครปฐม,2025,2568,Jan,Foreign_Intent,0.0
นครปฐม,2025,2568,Jan,Thai_Intent,22.0
นครปฐม,2025,2568,Jul,Foreign_Intent,0.0
นครปฐม,2025,2568,Jul,Thai_Intent,30.5
นครปฐม,2025,2568,Jun,Foreign_Intent,0.0
นครปฐม,2025,2568,Jun,Thai_Intent,22.8
นครปฐม,2025,2568,Mar,Foreign_Intent,0.0
นครปฐม,2025,2568,Mar,Thai_Intent,22.6
นครปฐม,2025,2568,May,Foreign_Intent,0.0
นครปฐม,2025,2568,May,Thai_Intent,22.75
นครปฐม,2025,2568,Nov,Foreign_Intent,0.0
นครปฐม,2025,2568,Nov,Thai_Intent,18.0
นครปฐม,2025,2568,Oct,Foreign_Intent,0.0
นครปฐม,2025,2568,Oct,Thai_Intent,27.5
นครปฐม,2025,2568,Sep,Foreign_Intent,0.0
นครปฐม,2025,2568,Sep,Thai_Intent,18.75
นครพนม,2023,2566,Apr,Foreign_Intent,0.0
นครพนม,2023,2566,Apr,Thai_Intent,28.2
นครพนม,2023,2566,Aug,Foreign_Intent,0.0
นครพนม,2023,2566,Aug,Thai_Intent,19.0
นครพนม,2023,2566,Dec,Foreign_Intent,0.0
นครพนม,2023,2566,Dec,Thai_Intent,26.8
นครพนม,2023,2566,Feb,Foreign_Intent,0.0
นครพนม,2023,2566,Feb,Thai_Intent,25.75
นครพนม,2023,2566,Jan,Foreign_Intent,0.0
นครพนม,2023,2566,Jan,Thai_Intent,27.0
นครพนม,2023,2566,Jul,Foreign_Intent,0.0
นครพนม,2023,2566,Jul,Thai_Intent,26.2
นครพนม,2023,2566,Jun,Foreign_Intent,0.0
นครพนม,2023,2566,Jun,Thai_Intent,20.75
นครพนม,2023,2566,Mar,Foreign_Intent,0.0
นครพนม,2023,2566,Mar,Thai_Intent,29.75
นครพนม,2023,2566,May,Foreign_Intent,0.0
นครพนม,2023,2566,May,Thai_Intent,18.5
นครพนม,2023,2566,Nov,Foreign_Intent,0.0
นครพนม,2023,2566,Nov,Thai_Intent,18.75
นครพนม,2023,2566,Oct,Foreign_Intent,0.0
นครพนม,2023,2566,Oct,Thai_Intent,29.4
นครพนม,2023,2566,Sep,Foreign_Intent,0.0
นครพนม,2023,2566,Sep,Thai_Intent,20.5
นครพนม,2024,2567,Apr,Foreign_Intent,0.0
นครพนม,2024,2567,Apr,Thai_Intent,21.75
นครพนม,2024,2567,Aug,Foreign_Intent,0.0
นครพนม,2024,2567,Aug,Thai_Intent,18.0
นครพนม,2024,2567,Dec,Foreign_Intent,0.0
นครพนม,2024,2567,Dec,Thai_Intent,22.8
นครพนม,2024,2567,Feb,Foreign_Intent,0.0
นครพนม,2024,2567,Feb,Thai_Intent,21.25
นครพนม,2024,2567,Jan,Foreign_Intent,0.0
นครพนม,2024,2567,Jan,Thai_Intent,24.75
นครพนม,2024,2567,Jul,Foreign_Intent,0.0
นครพนม,2024,2567,Jul,Thai_Intent,22.75
นครพนม,2024,2567,Jun,Foreign_Intent,0.0
นครพนม,2024,2567,Jun,Thai_Intent,21.6
นครพนม,2024,2567,Mar,Foreign_Intent,0.0
นครพนม,2024,2567,Mar,Thai_Intent,19.4
นครพนม,2024,2567,May,Foreign_Intent,0.0
นครพนม,2024,2567,May,Thai_Intent,16.75
นครพนม,2024,2567,Nov,Foreign_Intent,0.0
นครพนม,2024,2567,Nov,Thai_Intent,23.5
นครพนม,2024,2567,Oct,Foreign_Intent,0.0
นครพนม,2024,2567,Oct,Thai_Intent,28.25
นครพนม,2024,2567,Sep,Foreign_Intent,0.0
นครพนม,2024,2567,Sep,Thai_Intent,14.4
นครพนม,2025,2568,Apr,Foreign_Intent,0.0
นครพนม,2025,2568,Apr,Thai_Intent,21.75
นครพนม,2025,2568,Aug,Foreign_Intent,0.0
นครพนม,2025,2568,Aug,Thai_Intent,20.0
นครพนม,2025,2568,Dec,Foreign_Intent,0.0
นครพนม,2025,2568,Dec,Thai_Intent,25.75
นครพนม,2025,2568,Feb,Foreign_Intent,0.0
นครพนม,2025,2568,Feb,Thai_Intent,18.5
นครพนม,2025,2568,Jan,Foreign_Intent,0.0
นครพนม,2025,2568,Jan,Thai_Intent,22.75
นครพนม,2025,2568,Jul,Foreign_Intent,0.0
นครพนม,2025,2568,Jul,Thai_Intent,24.5
นครพนม,2025,2568,Jun,Foreign_Intent,0.0
นครพนม,2025,2568,Jun,Thai_Intent,18.0
นครพนม,2025,2568,Mar,Foreign_Intent,0.0
นครพนม,2025,2568,Mar,Thai_Intent,15.0
นครพนม,2025,2568,May,Foreign_Intent,0.0
นครพนม,2025,2568,May,Thai_Intent,21.25
นครพนม,2025,2568,Nov,Foreign_Intent,0.0
นครพนม,2025,2568,Nov,Thai_Intent,18.6
นครพนม,2025,2568,Oct,Foreign_Intent,0.0
นครพนม,2025,2568,Oct,Thai_Intent,25.75
นครพนม,2025,2568,Sep,Foreign_Intent,0.0
นครพนม,2025,2568,Sep,Thai_Intent,21.75
นครศรีธรรมราช,2023,2566,Apr,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Apr,Thai_Intent,39.2
นครศรีธรรมราช,2023,2566,Aug,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Aug,Thai_Intent,16.5
นครศรีธรรมราช,2023,2566,Dec,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Dec,Thai_Intent,20.8
นครศรีธรรมราช,2023,2566,Feb,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Feb,Thai_Intent,20.5
นครศรีธรรมราช,2023,2566,Jan,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Jan,Thai_Intent,22.6
นครศรีธรรมราช,2023,2566,Jul,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Jul,Thai_Intent,20.0
นครศรีธรรมราช,2023,2566,Jun,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Jun,Thai_Intent,20.75
นครศรีธรรมราช,2023,2566,Mar,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Mar,Thai_Intent,30.75
นครศรีธรรมราช,2023,2566,May,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,May,Thai_Intent,17.25
นครศรีธรรมราช,2023,2566,Nov,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Nov,Thai_Intent,12.0
นครศรีธรรมราช,2023,2566,Oct,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Oct,Thai_Intent,22.8
นครศรีธรรมราช,2023,2566,Sep,Foreign_Intent,0.0
นครศรีธรรมราช,2023,2566,Sep,Thai_Intent,14.0
นครศรีธรรมราช,2024,2567,Apr,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Apr,Thai_Intent,21.75
นครศรีธรรมราช,2024,2567,Aug,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Aug,Thai_Intent,11.25
นครศรีธรรมราช,2024,2567,Dec,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Dec,Thai_Intent,12.4
นครศรีธรรมราช,2024,2567,Feb,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Feb,Thai_Intent,16.5
นครศรีธรรมราช,2024,2567,Jan,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Jan,Thai_Intent,15.5
นครศรีธรรมราช,2024,2567,Jul,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Jul,Thai_Intent,13.25
นครศรีธรรมราช,2024,2567,Jun,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Jun,Thai_Intent,12.4
นครศรีธรรมราช,2024,2567,Mar,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Mar,Thai_Intent,17.8
นครศรีธรรมราช,2024,2567,May,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,May,Thai_Intent,12.5
นครศรีธรรมราช,2024,2567,Nov,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Nov,Thai_Intent,11.75
นครศรีธรรมราช,2024,2567,Oct,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Oct,Thai_Intent,13.0
นครศรีธรรมราช,2024,2567,Sep,Foreign_Intent,0.0
นครศรีธรรมราช,2024,2567,Sep,Thai_Intent,12.4
นครศรีธรรมราช,2025,2568,Apr,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Apr,Thai_Intent,18.0
นครศรีธรรมราช,2025,2568,Aug,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Aug,Thai_Intent,12.0
นครศรีธรรมราช,2025,2568,Dec,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Dec,Thai_Intent,10.5
นครศรีธรรมราช,2025,2568,Feb,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Feb,Thai_Intent,10.5
นครศรีธรรมราช,2025,2568,Jan,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Jan,Thai_Intent,10.0
นครศรีธรรมราช,2025,2568,Jul,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Jul,Thai_Intent,11.5
นครศรีธรรมราช,2025,2568,Jun,Foreign_Intent,15.8
นครศรีธรรมราช,2025,2568,Jun,Thai_Intent,9.0
นครศรีธรรมราช,2025,2568,Mar,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Mar,Thai_Intent,15.6
นครศรีธรรมราช,2025,2568,May,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,May,Thai_Intent,12.0
นครศรีธรรมราช,2025,2568,Nov,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Nov,Thai_Intent,6.8
นครศรีธรรมราช,2025,2568,Oct,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Oct,Thai_Intent,11.25
นครศรีธรรมราช,2025,2568,Sep,Foreign_Intent,0.0
นครศรีธรรมราช,2025,2568,Sep,Thai_Intent,11.0
นครสวรรค์,2023,2566,Apr,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Apr,Thai_Intent,28.2
นครสวรรค์,2023,2566,Aug,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Aug,Thai_Intent,19.0
นครสวรรค์,2023,2566,Dec,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Dec,Thai_Intent,28.2
นครสวรรค์,2023,2566,Feb,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Feb,Thai_Intent,19.75
นครสวรรค์,2023,2566,Jan,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Jan,Thai_Intent,29.0
นครสวรรค์,2023,2566,Jul,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Jul,Thai_Intent,25.8
นครสวรรค์,2023,2566,Jun,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Jun,Thai_Intent,15.75
นครสวรรค์,2023,2566,Mar,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Mar,Thai_Intent,27.5
นครสวรรค์,2023,2566,May,Foreign_Intent,0.0
นครสวรรค์,2023,2566,May,Thai_Intent,18.0
นครสวรรค์,2023,2566,Nov,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Nov,Thai_Intent,24.0
นครสวรรค์,2023,2566,Oct,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Oct,Thai_Intent,23.2
นครสวรรค์,2023,2566,Sep,Foreign_Intent,0.0
นครสวรรค์,2023,2566,Sep,Thai_Intent,17.75
นครสวรรค์,2024,2567,Apr,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Apr,Thai_Intent,18.25
นครสวรรค์,2024,2567,Aug,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Aug,Thai_Intent,14.0
นครสวรรค์,2024,2567,Dec,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Dec,Thai_Intent,19.8
นครสวรรค์,2024,2567,Feb,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Feb,Thai_Intent,18.0
นครสวรรค์,2024,2567,Jan,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Jan,Thai_Intent,16.25
นครสวรรค์,2024,2567,Jul,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Jul,Thai_Intent,13.75
นครสวรรค์,2024,2567,Jun,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Jun,Thai_Intent,10.2
นครสวรรค์,2024,2567,Mar,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Mar,Thai_Intent,16.2
นครสวรรค์,2024,2567,May,Foreign_Intent,0.0
นครสวรรค์,2024,2567,May,Thai_Intent,13.75
นครสวรรค์,2024,2567,Nov,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Nov,Thai_Intent,15.0
นครสวรรค์,2024,2567,Oct,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Oct,Thai_Intent,15.75
นครสวรรค์,2024,2567,Sep,Foreign_Intent,0.0
นครสวรรค์,2024,2567,Sep,Thai_Intent,10.2
นครสวรรค์,2025,2568,Apr,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Apr,Thai_Intent,14.75
นครสวรรค์,2025,2568,Aug,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Aug,Thai_Intent,13.4
นครสวรรค์,2025,2568,Dec,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Dec,Thai_Intent,16.0
นครสวรรค์,2025,2568,Feb,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Feb,Thai_Intent,12.25
นครสวรรค์,2025,2568,Jan,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Jan,Thai_Intent,15.0
นครสวรรค์,2025,2568,Jul,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Jul,Thai_Intent,13.5
นครสวรรค์,2025,2568,Jun,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Jun,Thai_Intent,10.8
นครสวรรค์,2025,2568,Mar,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Mar,Thai_Intent,11.2
นครสวรรค์,2025,2568,May,Foreign_Intent,0.0
นครสวรรค์,2025,2568,May,Thai_Intent,11.5
นครสวรรค์,2025,2568,Nov,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Nov,Thai_Intent,15.4
นครสวรรค์,2025,2568,Oct,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Oct,Thai_Intent,14.25
นครสวรรค์,2025,2568,Sep,Foreign_Intent,0.0
นครสวรรค์,2025,2568,Sep,Thai_Intent,7.75
นนทบุรี,2023,2566,Apr,Foreign_Intent,0.0
นนทบุรี,2023,2566,Apr,Thai_Intent,21.0
นนทบุรี,2023,2566,Aug,Foreign_Intent,0.0
นนทบุรี,2023,2566,Aug,Thai_Intent,13.75
นนทบุรี,2023,2566,Dec,Foreign_Intent,0.0
นนทบุรี,2023,2566,Dec,Thai_Intent,17.0
นนทบุรี,2023,2566,Feb,Foreign_Intent,0.0
นนทบุรี,2023,2566,Feb,Thai_Intent,12.75
นนทบุรี,2023,2566,Jan,Foreign_Intent,0.0
นนทบุรี,2023,2566,Jan,Thai_Intent,14.4
นนทบุรี,2023,2566,Jul,Foreign_Intent,0.0
นนทบุรี,2023,2566,Jul,Thai_Intent,19.8
นนทบุรี,2023,2566,Jun,Foreign_Intent,0.0
นนทบุรี,2023,2566,Jun,Thai_Intent,16.75
นนทบุรี,2023,2566,Mar,Foreign_Intent,0.0
นนทบุรี,2023,2566,Mar,Thai_Intent,18.5
นนทบุรี,2023,2566,May,Foreign_Intent,0.0
นนทบุรี,2023,2566,May,Thai_Intent,10.75
นนทบุรี,2023,2566,Nov,Foreign_Intent,0.0
นนทบุรี,2023,2566,Nov,Thai_Intent,13.75
นนทบุรี,2023,2566,Oct,Foreign_Intent,0.0
นนทบุรี,2023,2566,Oct,Thai_Intent,14.4
นนทบุรี,2023,2566,Sep,Foreign_Intent,0.0
นนทบุรี,2023,2566,Sep,Thai_Intent,11.75
นนทบุรี,2024,2567,Apr,Foreign_Intent,0.0
นนทบุรี,2024,2567,Apr,Thai_Intent,15.5
นนทบุรี,2024,2567,Aug,Foreign_Intent,0.0
นนทบุรี,2024,2567,Aug,Thai_Intent,10.75
นนทบุรี,2024,2567,Dec,Foreign_Intent,0.0
นนทบุรี,2024,2567,Dec,Thai_Intent,10.6
นนทบุรี,2024,2567,Feb,Foreign_Intent,0.0
นนทบุรี,2024,2567,Feb,Thai_Intent,11.75
นนทบุรี,2024,2567,Jan,Foreign_Intent,0.0
นนทบุรี,2024,2567,Jan,Thai_Intent,11.5
นนทบุรี,2024,2567,Jul,Foreign_Intent,0.0
นนทบุรี,2024,2567,Jul,Thai_Intent,11.75
นนทบุรี,2024,2567,Jun,Foreign_Intent,0.0
นนทบุรี,2024,2567,Jun,Thai_Intent,7.8
นนทบุรี,2024,2567,Mar,Foreign_Intent,0.0
นนทบุรี,2024,2567,Mar,Thai_Intent,11.8
นนทบุรี,2024,2567,May,Foreign_Intent,0.0
นนทบุรี,2024,2567,May,Thai_Intent,12.25
นนทบุรี,2024,2567,Nov,Foreign_Intent,0.0
นนทบุรี,2024,2567,Nov,Thai_Intent,5.0
นนทบุรี,2024,2567,Oct,Foreign_Intent,0.0
นนทบุรี,2024,2567,Oct,Thai_Intent,6.5
นนทบุรี,2024,2567,Sep,Foreign_Intent,0.0
นนทบุรี,2024,2567,Sep,Thai_Intent,8.6
นนทบุรี,2025,2568,Apr,Foreign_Intent,0.0
นนทบุรี,2025,2568,Apr,Thai_Intent,9.0
นนทบุรี,2025,2568,Aug,Foreign_Intent,0.0
นนทบุรี,2025,2568,Aug,Thai_Intent,9.2
นนทบุรี,2025,2568,Dec,Foreign_Intent,0.0
นนทบุรี,2025,2568,Dec,Thai_Intent,7.5
นนทบุรี,2025,2568,Feb,Foreign_Intent,0.0
นนทบุรี,2025,2568,Feb,Thai_Intent,4.75
นนทบุรี,2025,2568,Jan,Foreign_Intent,0.0
นนทบุรี,2025,2568,Jan,Thai_Intent,9.25
นนทบุรี,2025,2568,Jul,Foreign_Intent,0.0
นนทบุรี,2025,2568,Jul,Thai_Intent,11.75
นนทบุรี,2025,2568,Jun,Foreign_Intent,0.0
นนทบุรี,2025,2568,Jun,Thai_Intent,9.0
นนทบุรี,2025,2568,Mar,Foreign_Intent,0.0
นนทบุรี,2025,2568,Mar,Thai_Intent,9.8
นนทบุรี,2025,2568,May,Foreign_Intent,0.0
นนทบุรี,2025,2568,May,Thai_Intent,9.25
นนทบุรี,2025,2568,Nov,Foreign_Intent,0.0
นนทบุรี,2025,2568,Nov,Thai_Intent,5.2
นนทบุรี,2025,2568,Oct,Foreign_Intent,0.0
นนทบุรี,2025,2568,Oct,Thai_Intent,5.75
นนทบุรี,2025,2568,Sep,Foreign_Intent,0.0
นนทบุรี,2025,2568,Sep,Thai_Intent,2.75
นราธิวาส,2023,2566,Apr,Foreign_Intent,0.0
นราธิวาส,2023,2566,Apr,Thai_Intent,1.2
นราธิวาส,2023,2566,Aug,Foreign_Intent,0.0
นราธิวาส,2023,2566,Aug,Thai_Intent,0.75
นราธิวาส,2023,2566,Dec,Foreign_Intent,0.0
นราธิวาส,2023,2566,Dec,Thai_Intent,0.6
นราธิวาส,2023,2566,Feb,Foreign_Intent,0.0
นราธิวาส,2023,2566,Feb,Thai_Intent,0.0
นราธิวาส,2023,2566,Jan,Foreign_Intent,0.0
นราธิวาส,2023,2566,Jan,Thai_Intent,0.6
นราธิวาส,2023,2566,Jul,Foreign_Intent,0.0
นราธิวาส,2023,2566,Jul,Thai_Intent,0.0
นราธิวาส,2023,2566,Jun,Foreign_Intent,0.0
นราธิวาส,2023,2566,Jun,Thai_Intent,0.75
นราธิวาส,2023,2566,Mar,Foreign_Intent,0.0
นราธิวาส,2023,2566,Mar,Thai_Intent,1.5
นราธิวาส,2023,2566,May,Foreign_Intent,0.0
นราธิวาส,2023,2566,May,Thai_Intent,0.75
นราธิวาส,2023,2566,Nov,Foreign_Intent,0.0
