ne year,month,month_year,country,region,is_aggregate,visitors
2024,Jul,Jul-2024,Hungary,Europe,False,1104
2024,Jul,Jul-2024,Iceland,Europe,False,228
2024,Jul,Jul-2024,India,Asia and the Pacific,False,158676
2024,Jul,Jul-2024,Indonesia,Asia and the Pacific,False,74541
2024,Jul,Jul-2024,Iran,Asia and the Pacific,False,4227
2024,Jul,Jul-2024,Iraq,Middle East,False,382
2024,Jul,Jul-2024,Ireland,Europe,False,8162
2024,Jul,Jul-2024,Israel,Europe,False,28814
2024,Jul,Jul-2024,Italy,Europe,False,15985
2024,Jul,Jul-2024,Japan,Asia and the Pacific,False,75650
2024,Jul,Jul-2024,Jordan,Middle East,False,1889
2024,Jul,Jul-2024,Kazakhstan,Europe,False,7531
2024,Jul,Jul-2024,Kenya,Africa,False,441
2024,Jul,Jul-2024,Korea (Republic of),Asia and the Pacific,False,157909
2024,Jul,Jul-2024,Kuwait,Middle East,False,14833
2024,Jul,Jul-2024,Kyrgyzstan,Europe,False,392
2024,Jul,Jul-2024,Laos,Asia and the Pacific,False,118503
2024,Jul,Jul-2024,Latvia,Europe,False,267
2024,Jul,Jul-2024,Lebanon,Middle East,False,462
2024,Jul,Jul-2024,Lithuania,Europe,False,710
2024,Jul,Jul-2024,Luxembourg,Europe,False,410
2024,Jul,Jul-2024,Macao (China),Asia and the Pacific,False,7217
2024,Jul,Jul-2024,Malaysia,Asia and the Pacific,False,427863
2024,Jul,Jul-2024,Maldives,Asia and the Pacific,False,1932
2024,Jul,Jul-2024,Mauritius,Africa,False,1219
2024,Jul,Jul-2024,Mexico,America,False,3301
2024,Jul,Jul-2024,Middle East,Middle East,True,137816
2024,Jul,Jul-2024,Mongolia,Asia and the Pacific,False,1096
2024,Jul,Jul-2024,Morocco,Africa,False,1501
2024,Jul,Jul-2024,Myanmar,Asia and the Pacific,False,44547
2024,Jul,Jul-2024,Nepal,Asia and the Pacific,False,3667
2024,Jul,Jul-2024,Netherlands,Europe,False,40074
2024,Jul,Jul-2024,New Zealand,Oceania,False,10194
2024,Jul,Jul-2024,North Korea,Asia and the Pacific,False,0
2024,Jul,Jul-2024,North-East Asia,Asia and the Pacific,True,1125068
2024,Jul,Jul-2024,Northern Europe,Europe,True,109485
2024,Jul,Jul-2024,Norway,Europe,False,12665
2024,Jul,Jul-2024,Oceania,Oceania,True,81477
2024,Jul,Jul-2024,Oman,Middle East,False,20401
2024,Jul,Jul-2024,Other in Africa,Africa,False,3090
2024,Jul,Jul-2024,Other in America,America,False,1134
2024,Jul,Jul-2024,Other in Asia,Asia and the Pacific,False,86
2024,Jul,Jul-2024,Other in Europe,Europe,False,1068
2024,Jul,Jul-2024,Other in Middle East,Middle East,False,1137
2024,Jul,Jul-2024,Other in Oceania,Oceania,False,511
2024,Jul,Jul-2024,Pakistan,Asia and the Pacific,False,8339
2024,Jul,Jul-2024,Peru,America,False,531
2024,Jul,Jul-2024,Philippines,Asia and the Pacific,False,59361
2024,Jul,Jul-2024,Poland,Europe,False,5204
2024,Jul,Jul-2024,Portugal,Europe,False,3496
2024,Jul,Jul-2024,Qatar,Middle East,False,9540
2024,Jul,Jul-2024,Romania,Europe,False,1154
2024,Jul,Jul-2024,Russian Federation,Europe,False,83358
2024,Jul,Jul-2024,Saudi Arabia,Middle East,False,41023
2024,Jul,Jul-2024,Serbia,Europe,False,330
2024,Jul,Jul-2024,Singapore,Asia and the Pacific,False,75176
2024,Jul,Jul-2024,Slovakia,Europe,False,1117
2024,Jul,Jul-2024,Slovenia,Europe,False,787
2024,Jul,Jul-2024,South  Africa,Africa,False,4978
2024,Jul,Jul-2024,South Asia,Asia and the Pacific,True,195376
2024,Jul,Jul-2024,South-East Asia,Asia and the Pacific,True,967013
2024,Jul,Jul-2024,Southern/Medit. Europe,Europe,True,81611
2024,Jul,Jul-2024,Spain,Europe,False,24558
2024,Jul,Jul-2024,Sri Lanka,Asia and the Pacific,False,4889
2024,Jul,Jul-2024,Sweden,Europe,False,8096
2024,Jul,Jul-2024,Switzerland,Europe,False,15608
2024,Jul,Jul-2024,Taiwan,Asia and the Pacific,False,97052
2024,Jul,Jul-2024,The United States of America,America,False,81334
2024,Jul,Jul-2024,Turkey,Europe,False,6320
2024,Jul,Jul-2024,U.A.E.,Middle East,False,39491
2024,Jul,Jul-2024,Ukraine,Europe,False,2497
2024,Jul,Jul-2024,United Kingdom,Europe,False,69134
2024,Jul,Jul-2024,Uruguay,America,False,245
2024,Jul,Jul-2024,Uzbekistan,Europe,False,2495
2024,Jul,Jul-2024,Vietnam,Asia and the Pacific,False,116548
2024,Jul,Jul-2024,Western Europe,Europe,True,175928
2024,Jul,Jul-2024,Yemen,Middle East,False,1620
2024,Aug,Aug-2024,Africa,Africa,True,15159
2024,Aug,Aug-2024,America,America,True,84697
2024,Aug,Aug-2024,Argentina,America,False,922
2024,Aug,Aug-2024,Asia and the Pacific,Asia and the Pacific,True,2304928
2024,Aug,Aug-2024,Australia,Oceania,False,56146
2024,Aug,Aug-2024,Austria,Europe,False,6485
2024,Aug,Aug-2024,Bahrain,Middle East,False,5523
2024,Aug,Aug-2024,Bangladesh,Asia and the Pacific,False,8847
2024,Aug,Aug-2024,Belarus,Europe,False,833
2024,Aug,Aug-2024,Belgium,Europe,False,7055
2024,Aug,Aug-2024,Bhutan,Asia and the Pacific,False,1585
2024,Aug,Aug-2024,Brazil,America,False,2739
2024,Aug,Aug-2024,Brunei,Asia and the Pacific,False,1921
2024,Aug,Aug-2024,Bulgaria,Europe,False,373
2024,Aug,Aug-2024,Cambodia,Asia and the Pacific,False,46242
2024,Aug,Aug-2024,Canada,America,False,12396
2024,Aug,Aug-2024,Central/Eastern Europe,Europe,True,102956
2024,Aug,Aug-2024,Chile,America,False,889
2024,Aug,Aug-2024,China,Asia and the Pacific,False,657366
2024,Aug,Aug-2024,Colombia,America,False,1297
2024,Aug,Aug-2024,Croatia,Europe,False,426
2024,Aug,Aug-2024,Cyprus,Europe,False,497
2024,Aug,Aug-2024,Czech Republic,Europe,False,1587
2024,Aug,Aug-2024,Denmark,Europe,False,3836
2024,Aug,Aug-2024,Egypt,Middle East,False,1258
2024,Aug,Aug-2024,Estonia,Europe,False,276
2024,Aug,Aug-2024,Ethiopia,Africa,False,2044
2024,Aug,Aug-2024,Europe,Europe,True,453267
2024,Aug,Aug-2024,Finland,Europe,False,1491
2024,Aug,Aug-2024,France,Europe,False,53825
2024,Aug,Aug-2024,Germany,Europe,False,50466
2024,Aug,Aug-2024,Grand Total,Africa,True,2963148
2024,Aug,Aug-2024,Greece,Europe,False,1633
2024,Aug,Aug-2024,Hong Kong (China),Asia and the Pacific,False,107831
2024,Aug,Aug-2024,Hungary,Europe,False,970
2024,Aug,Aug-2024,Iceland,Europe,False,174
2024,Aug,Aug-2024,India,Asia and the Pacific,False,165757
2024,Aug,Aug-2024,Indonesia,Asia and the Pacific,False,66911
2024,Aug,Aug-2024,Iran,Asia and the Pacific,False,5231
2024,Aug,Aug-2024,Iraq,Middle East,False,589
2024,Aug,Aug-2024,Ireland,Europe,False,5080
2024,Aug,Aug-2024,Israel,Europe,False,29522
2024,Aug,Aug-2024,Italy,Europe,False,40581
2024,Aug,Aug-2024,Japan,Asia and the Pacific,False,122382
2024,Aug,Aug-2024,Jordan,Middle East,False,2013
2024,Aug,Aug-2024,Kazakhstan,Europe,False,6940
2024,Aug,Aug-2024,Kenya,Africa,False,776
2024,Aug,Aug-2024,Korea (Republic of),Asia and the Pacific,False,156152
2024,Aug,Aug-2024,Kuwait,Middle East,False,18945
2024,Aug,Aug-2024,Kyrgyzstan,Europe,False,519
2024,Aug,Aug-2024,Laos,Asia and the Pacific,False,82791
2024,Aug,Aug-2024,Latvia,Europe,False,316
2024,Aug,Aug-2024,Lebanon,Middle East,False,444
2024,Aug,Aug-2024,Lithuania,Europe,False,626
2024,Aug,Aug-2024,Luxembourg,Europe,False,717
2024,Aug,Aug-2024,Macao (China),Asia and the Pacific,False,8992
2024,Aug,Aug-2024,Malaysia,Asia and the Pacific,False,405752
2024,Aug,Aug-2024,Maldives,Asia and the Pacific,False,1917
2024,Aug,Aug-2024,Mauritius,Africa,False,1410
2024,Aug,Aug-2024,Mexico,America,False,2572
2024,Aug,Aug-2024,Middle East,Middle East,True,105097
2024,Aug,Aug-2024,Mongolia,Asia and the Pacific,False,951
2024,Aug,Aug-2024,Morocco,Africa,False,3409
2024,Aug,Aug-2024,Myanmar,Asia and the Pacific,False,41702
2024,Aug,Aug-2024,Nepal,Asia and the Pacific,False,3552
2024,Aug,Aug-2024,Netherlands,Europe,False,22757
2024,Aug,Aug-2024,New Zealand,Oceania,False,7911
2024,Aug,Aug-2024,North Korea,Asia and the Pacific,False,0
2024,Aug,Aug-2024,North-East Asia,Asia and the Pacific,True,1154776
2024,Aug,Aug-2024,Northern Europe,Europe,True,81876
2024,Aug,Aug-2024,Norway,Europe,False,3637
2024,Aug,Aug-2024,Oceania,Oceania,True,64554
2024,Aug,Aug-2024,Oman,Middle East,False,16229
2024,Aug,Aug-2024,Other in Africa,Africa,False,3844
2024,Aug,Aug-2024,Other in America,America,False,1516
2024,Aug,Aug-2024,Other in Asia,Asia and the Pacific,False,138
2024,Aug,Aug-2024,Other in Europe,Europe,False,1227
2024,Aug,Aug-2024,Other in Middle East,Middle East,False,980
2024,Aug,Aug-2024,Other in Oceania,Oceania,False,497
2024,Aug,Aug-2024,Pakistan,Asia and the Pacific,False,6797
2024,Aug,Aug-2024,Peru,America,False,541
2024,Aug,Aug-2024,Philippines,Asia and the Pacific,False,53721
2024,Aug,Aug-2024,Poland,Europe,False,5119
2024,Aug,Aug-2024,Portugal,Europe,False,4998
2024,Aug,Aug-2024,Qatar,Middle East,False,7329
2024,Aug,Aug-2024,Romania,Europe,False,1585
2024,Aug,Aug-2024,Russian Federation,Europe,False,78437
2024,Aug,Aug-2024,Saudi Arabia,Middle East,False,21068
2024,Aug,Aug-2024,Serbia,Europe,False,285
2024,Aug,Aug-2024,Singapore,Asia and the Pacific,False,84267
2024,Aug,Aug-2024,Slovakia,Europe,False,913
2024,Aug,Aug-2024,Slovenia,Europe,False,420
2024,Aug,Aug-2024,South  Africa,Africa,False,3676
2024,Aug,Aug-2024,South Asia,Asia and the Pacific,True,201587
2024,Aug,Aug-2024,South-East Asia,Asia and the Pacific,True,883873
2024,Aug,Aug-2024,Southern/Medit. Europe,Europe,True,118957
2024,Aug,Aug-2024,Spain,Europe,False,33982
2024,Aug,Aug-2024,Sri Lanka,Asia and the Pacific,False,7901
2024,Aug,Aug-2024,Sweden,Europe,False,3598
2024,Aug,Aug-2024,Switzerland,Europe,False,6946
2024,Aug,Aug-2024,Taiwan,Asia and the Pacific,False,101102
2024,Aug,Aug-2024,The United States of America,America,False,61700
2024,Aug,Aug-2024,Turkey,Europe,False,6613
2024,Aug,Aug-2024,U.A.E.,Middle East,False,29504
2024,Aug,Aug-2024,Ukraine,Europe,False,2403
2024,Aug,Aug-2024,United Kingdom,Europe,False,64060
2024,Aug,Aug-2024,Uruguay,America,False,125
2024,Aug,Aug-2024,Uzbekistan,Europe,False,2059
2024,Aug,Aug-2024,Vietnam,Asia and the Pacific,False,100566
2024,Aug,Aug-2024,Western Europe,Europe,True,148251
2024,Aug,Aug-2024,Yemen,Middle East,False,1215
2024,Sep,Sep-2024,Africa,Africa,True,14643
2024,Sep,Sep-2024,America,America,True,82427
2024,Sep,Sep-2024,Argentina,America,False,1171
2024,Sep,Sep-2024,Asia and the Pacific,Asia and the Pacific,True,2013906
2024,Sep,Sep-2024,Australia,Oceania,False,64839
2024,Sep,Sep-2024,Austria,Europe,False,4240
2024,Sep,Sep-2024,Bahrain,Middle East,False,2618
2024,Sep,Sep-2024,Bangladesh,Asia and the Pacific,False,10247
2024,Sep,Sep-2024,Belarus,Europe,False,1337
2024,Sep,Sep-2024,Belgium,Europe,False,5667
2024,Sep,Sep-2024,Bhutan,Asia and the Pacific,False,1721
2024,Sep,Sep-2024,Brazil,America,False,2999
2024,Sep,Sep-2024,Brunei,Asia and the Pacific,False,1025
2024,Sep,Sep-2024,Bulgaria,Europe,False,444
2024,Sep,Sep-2024,Cambodia,Asia and the Pacific,False,43436
2024,Sep,Sep-2024,Canada,America,False,12142
2024,Sep,Sep-2024,Central/Eastern Europe,Europe,True,103792
2024,Sep,Sep-2024,Chile,America,False,1141
2024,Sep,Sep-2024,China,Asia and the Pacific,False,469668
2024,Sep,Sep-2024,Colombia,America,False,1776
2024,Sep,Sep-2024,Croatia,Europe,False,409
2024,Sep,Sep-2024,Cyprus,Europe,False,249
2024,Sep,Sep-2024,Czech Republic,Europe,False,1530
2024,Sep,Sep-2024,Denmark,Europe,False,4418
2024,Sep,Sep-2024,Egypt,Middle East,False,1290
2024,Sep,Sep-2024,Estonia,Europe,False,498
2024,Sep,Sep-2024,Ethiopia,Africa,False,1531
2024,Sep,Sep-2024,Europe,Europe,True,349648
2024,Sep,Sep-2024,Finland,Europe,False,2518
2024,Sep,Sep-2024,France,Europe,False,28684
2024,Sep,Sep-2024,Germany,Europe,False,44851
2024,Sep,Sep-2024,Grand Total,Africa,True,2521005
2024,Sep,Sep-2024,Greece,Europe,False,771
2024,Sep,Sep-2024,Hong Kong (China),Asia and the Pacific,False,59891
2024,Sep,Sep-2024,Hungary,Europe,False,916
2024,Sep,Sep-2024,Iceland,Europe,False,175
2024,Sep,Sep-2024,India,Asia and the Pacific,False,171694
2024,Sep,Sep-2024,Indonesia,Asia and the Pacific,False,65857
2024,Sep,Sep-2024,Iran,Asia and the Pacific,False,5762
2024,Sep,Sep-2024,Iraq,Middle East,False,453
2024,Sep,Sep-2024,Ireland,Europe,False,4617
2024,Sep,Sep-2024,Israel,Europe,False,27892
2024,Sep,Sep-2024,Italy,Europe,False,11147
2024,Sep,Sep-2024,Japan,Asia and the Pacific,False,93827
2024,Sep,Sep-2024,Jordan,Middle East,False,2223
2024,Sep,Sep-2024,Kazakhstan,Europe,False,6343
2024,Sep,Sep-2024,Kenya,Africa,False,656
2024,Sep,Sep-2024,Korea (Republic of),Asia and the Pacific,False,133741
2024,Sep,Sep-2024,Kuwait,Middle East,False,7118
2024,Sep,Sep-2024,Kyrgyzstan,Europe,False,843
2024,Sep,Sep-2024,Laos,Asia and the Pacific,False,79490
2024,Sep,Sep-2024,Latvia,Europe,False,369
2024,Sep,Sep-2024,Lebanon,Middle East,False,360
2024,Sep,Sep-2024,Lithuania,Europe,False,753
2024,Sep,Sep-2024,Luxembourg,Europe,False,258
2024,Sep,Sep-2024,Macao (China),Asia and the Pacific,False,3647
2024,Sep,Sep-2024,Malaysia,Asia and the Pacific,False,472899
2024,Sep,Sep-2024,Maldives,Asia and the Pacific,False,3032
2024,Sep,Sep-2024,Mauritius,Africa,False,1430
2024,Sep,Sep-2024,Mexico,America,False,4001
2024,Sep,Sep-2024,Middle East,Middle East,True,60381
2024,Sep,Sep-2024,Mongolia,Asia and the Pacific,False,859
2024,Sep,Sep-2024,Morocco,Africa,False,2509
2024,Sep,Sep-2024,Myanmar,Asia and the Pacific,False,38354
2024,Sep,Sep-2024,Nepal,Asia and the Pacific,False,3205
2024,Sep,Sep-2024,Netherlands,Europe,False,13690
2024,Sep,Sep-2024,New Zealand,Oceania,False,7346
2024,Sep,Sep-2024,North Korea,Asia and the Pacific,False,0
2024,Sep,Sep-2024,North-East Asia,Asia and the Pacific,True,843454
2024,Sep,Sep-2024,Northern Europe,Europe,True,69529
2024,Sep,Sep-2024,Norway,Europe,False,4228
2024,Sep,Sep-2024,Oceania,Oceania,True,72675
2024,Sep,Sep-2024,Oman,Middle East,False,10846
2024,Sep,Sep-2024,Other in Africa,Africa,False,3278
2024,Sep,Sep-2024,Other in America,America,False,1648
2024,Sep,Sep-2024,Other in Asia,Asia and the Pacific,False,100
2024,Sep,Sep-2024,Other in Europe,Europe,False,1306
2024,Sep,Sep-2024,Other in Middle East,Middle East,False,831
2024,Sep,Sep-2024,Other in Oceania,Oceania,False,490
2024,Sep,Sep-2024,Pakistan,Asia and the Pacific,False,6652
2024,Sep,Sep-2024,Peru,America,False,632
2024,Sep,Sep-2024,Philippines,Asia and the Pacific,False,46279
2024,Sep,Sep-2024,Poland,Europe,False,6280
2024,Sep,Sep-2024,Portugal,Europe,False,3494
2024,Sep,Sep-2024,Qatar,Middle East,False,2108
2024,Sep,Sep-2024,Romania,Europe,False,1678
2024,Sep,Sep-2024,Russian Federation,Europe,False,76974
2024,Sep,Sep-2024,Saudi Arabia,Middle East,False,19668
2024,Sep,Sep-2024,Serbia,Europe,False,331
2024,Sep,Sep-2024,Singapore,Asia and the Pacific,False,72993
2024,Sep,Sep-2024,Slovakia,Europe,False,947
2024,Sep,Sep-2024,Slovenia,Europe,False,467
2024,Sep,Sep-2024,South  Africa,Africa,False,5239
2024,Sep,Sep-2024,South Asia,Asia and the Pacific,True,210321
2024,Sep,Sep-2024,South-East Asia,Asia and the Pacific,True,887356
2024,Sep,Sep-2024,Southern/Medit. Europe,Europe,True,68906
2024,Sep,Sep-2024,Spain,Europe,False,17328
2024,Sep,Sep-2024,Sri Lanka,Asia and the Pacific,False,8008
2024,Sep,Sep-2024,Sweden,Europe,False,5001
2024,Sep,Sep-2024,Switzerland,Europe,False,8725
2024,Sep,Sep-2024,Taiwan,Asia and the Pacific,False,81821
2024,Sep,Sep-2024,The United States of America,America,False,56819
2024,Sep,Sep-2024,Turkey,Europe,False,6818
2024,Sep,Sep-2024,U.A.E.,Middle East,False,11970
2024,Sep,Sep-2024,Ukraine,Europe,False,2416
2024,Sep,Sep-2024,United Kingdom,Europe,False,48572
2024,Sep,Sep-2024,Uruguay,America,False,98
2024,Sep,Sep-2024,Uzbekistan,Europe,False,2464
2024,Sep,Sep-2024,Vietnam,Asia and the Pacific,False,67023
2024,Sep,Sep-2024,Western Europe,Europe,True,106115
2024,Sep,Sep-2024,Yemen,Middle East,False,896
2024,Oct,Oct-2024,Africa,Africa,True,14629
2024,Oct,Oct-2024,America,America,True,117937
2024,Oct,Oct-2024,Argentina,America,False,1703
2024,Oct,Oct-2024,Asia and the Pacific,Asia and the Pacific,True,1952024
2024,Oct,Oct-2024,Australia,Oceania,False,69339
2024,Oct,Oct-2024,Austria,Europe,False,6009
2024,Oct,Oct-2024,Bahrain,Middle East,False,3106
2024,Oct,Oct-2024,Bangladesh,Asia and the Pacific,False,12327
2024,Oct,Oct-2024,Belarus,Europe,False,2615
2024,Oct,Oct-2024,Belgium,Europe,False,8557
2024,Oct,Oct-2024,Bhutan,Asia and the Pacific,False,1881
2024,Oct,Oct-2024,Brazil,America,False,4404
2024,Oct,Oct-2024,Brunei,Asia and the Pacific,False,1294
2024,Oct,Oct-2024,Bulgaria,Europe,False,983
2024,Oct,Oct-2024,Cambodia,Asia and the Pacific,False,43590
2024,Oct,Oct-2024,Canada,America,False,19187
2024,Oct,Oct-2024,Central/Eastern Europe,Europe,True,178461
2024,Oct,Oct-2024,Chile,America,False,1253
2024,Oct,Oct-2024,China,Asia and the Pacific,False,459819
2024,Oct,Oct-2024,Colombia,America,False,2031
2024,Oct,Oct-2024,Croatia,Europe,False,589
2024,Oct,Oct-2024,Cyprus,Europe,False,265
2024,Oct,Oct-2024,Czech Republic,Europe,False,3031
2024,Oct,Oct-2024,Denmark,Europe,False,8879
2024,Oct,Oct-2024,Egypt,Middle East,False,1716
2024,Oct,Oct-2024,Estonia,Europe,False,826
2024,Oct,Oct-2024,Ethiopia,Africa,False,1590
2024,Oct,Oct-2024,Europe,Europe,True,540653
2024,Oct,Oct-2024,Finland,Europe,False,4268
2024,Oct,Oct-2024,France,Europe,False,53389
2024,Oct,Oct-2024,Germany,Europe,False,70099
2024,Oct,Oct-2024,Grand Total,Africa,True,2679180
2024,Oct,Oct-2024,Greece,Europe,False,1215
2024,Oct,Oct-2024,Hong Kong (China),Asia and the Pacific,False,62126
2024,Oct,Oct-2024,Hungary,Europe,False,2074
2024,Oct,Oct-2024,Iceland,Europe,False,288
2024,Oct,Oct-2024,India,Asia and the Pacific,False,168747
2024,Oct,Oct-2024,Indonesia,Asia and the Pacific,False,66816
2024,Oct,Oct-2024,Iran,Asia and the Pacific,False,6123
2024,Oct,Oct-2024,Iraq,Middle East,False,390
2024,Oct,Oct-2024,Ireland,Europe,False,6155
2024,Oct,Oct-2024,Israel,Europe,False,29840
2024,Oct,Oct-2024,Italy,Europe,False,14256
2024,Oct,Oct-2024,Japan,Asia and the Pacific,False,74005
2024,Oct,Oct-2024,Jordan,Middle East,False,2352
2024,Oct,Oct-2024,Kazakhstan,Europe,False,13741
2024,Oct,Oct-2024,Kenya,Africa,False,585
2024,Oct,Oct-2024,Korea (Republic of),Asia and the Pacific,False,142327
2024,Oct,Oct-2024,Kuwait,Middle East,False,4678
2024,Oct,Oct-2024,Kyrgyzstan,Europe,False,991
2024,Oct,Oct-2024,Laos,Asia and the Pacific,False,67865
2024,Oct,Oct-2024,Latvia,Europe,False,784
2024,Oct,Oct-2024,Lebanon,Middle East,False,366
2024,Oct,Oct-2024,Lithuania,Europe,False,1747
2024,Oct,Oct-2024,Luxembourg,Europe,False,362
2024,Oct,Oct-2024,Macao (China),Asia and the Pacific,False,3276
2024,Oct,Oct-2024,Malaysia,Asia and the Pacific,False,402575
2024,Oct,Oct-2024,Maldives,Asia and the Pacific,False,1817
2024,Oct,Oct-2024,Mauritius,Africa,False,968
2024,Oct,Oct-2024,Mexico,America,False,5166
2024,Oct,Oct-2024,Middle East,Middle East,True,53937
2024,Oct,Oct-2024,Mongolia,Asia and the Pacific,False,949
2024,Oct,Oct-2024,Morocco,Africa,False,2424
2024,Oct,Oct-2024,Myanmar,Asia and the Pacific,False,43317
2024,Oct,Oct-2024,Nepal,Asia and the Pacific,False,5956
2024,Oct,Oct-2024,Netherlands,Europe,False,17975
2024,Oct,Oct-2024,New Zealand,Oceania,False,8275
2024,Oct,Oct-2024,North Korea,Asia and the Pacific,False,0
2024,Oct,Oct-2024,North-East Asia,Asia and the Pacific,True,837295
2024,Oct,Oct-2024,Northern Europe,Europe,True,110559
2024,Oct,Oct-2024,Norway,Europe,False,5970
2024,Oct,Oct-2024,Oceania,Oceania,True,78046
2024,Oct,Oct-2024,Oman,Middle East,False,9759
2024,Oct,Oct-2024,Other in Africa,Africa,False,3432
2024,Oct,Oct-2024,Other in America,America,False,2239
2024,Oct,Oct-2024,Other in Asia,Asia and the Pacific,False,159
2024,Oct,Oct-2024,Other in Europe,Europe,False,1649
2024,Oct,Oct-2024,Other in Middle East,Middle East,False,716
2024,Oct,Oct-2024,Other in Oceania,Oceania,False,432
2024,Oct,Oct-2024,Pakistan,Asia and the Pacific,False,6558
2024,Oct,Oct-2024,Peru,America,False,753
2024,Oct,Oct-2024,Philippines,Asia and the Pacific,False,56008
2024,Oct,Oct-2024,Poland,Europe,False,10594
2024,Oct,Oct-2024,Portugal,Europe,False,4668
2024,Oct,Oct-2024,Qatar,Middle East,False,2785
2024,Oct,Oct-2024,Romania,Europe,False,3351
2024,Oct,Oct-2024,Russian Federation,Europe,False,129893
2024,Oct,Oct-2024,Saudi Arabia,Middle East,False,15701
2024,Oct,Oct-2024,Serbia,Europe,False,514
2024,Oct,Oct-2024,Singapore,Asia and the Pacific,False,79144
2024,Oct,Oct-2024,Slovakia,Europe,False,1637
2024,Oct,Oct-2024,Slovenia,Europe,False,1213
2024,Oct,Oct-2024,South  Africa,Africa,False,5630
2024,Oct,Oct-2024,South Asia,Asia and the Pacific,True,210803
2024,Oct,Oct-2024,South-East Asia,Asia and the Pacific,True,825721
2024,Oct,Oct-2024,Southern/Medit. Europe,Europe,True,79739
2024,Oct,Oct-2024,Spain,Europe,False,19326
2024,Oct,Oct-2024,Sri Lanka,Asia and the Pacific,False,7394
2024,Oct,Oct-2024,Sweden,Europe,False,12021
2024,Oct,Oct-2024,Switzerland,Europe,False,13854
2024,Oct,Oct-2024,Taiwan,Asia and the Pacific,False,94793
2024,Oct,Oct-2024,The United States of America,America,False,80999
2024,Oct,Oct-2024,Turkey,Europe,False,7853
2024,Oct,Oct-2024,U.A.E.,Middle East,False,11432
2024,Oct,Oct-2024,Ukraine,Europe,False,3091
2024,Oct,Oct-2024,United Kingdom,Europe,False,72978
2024,Oct,Oct-2024,Uruguay,America,False,202
2024,Oct,Oct-2024,Uzbekistan,Europe,False,3103
2024,Oct,Oct-2024,Vietnam,Asia and the Pacific,False,65112
2024,Oct,Oct-2024,Western Europe,Europe,True,170245
2024,Oct,Oct-2024,Yemen,Middle East,False,936
2024,Nov,Nov-2024,Africa,Africa,True,17297
2024,Nov,Nov-2024,America,America,True,176700
2024,Nov,Nov-2024,Argentina,America,False,2510
2024,Nov,Nov-2024,Asia and the Pacific,Asia and the Pacific,True,2075472
2024,Nov,Nov-2024,Australia,Oceania,False,70937
2024,Nov,Nov-2024,Austria,Europe,False,11255
2024,Nov,Nov-2024,Bahrain,Middle East,False,2206
2024,Nov,Nov-2024,Bangladesh,Asia and the Pacific,False,11983
2024,Nov,Nov-2024,Belarus,Europe,False,3897
2024,Nov,Nov-2024,Belgium,Europe,False,11418
2024,Nov,Nov-2024,Bhutan,Asia and the Pacific,False,1945
2024,Nov,Nov-2024,Brazil,America,False,10840
2024,Nov,Nov-2024,Brunei,Asia and the Pacific,False,1409
2024,Nov,Nov-2024,Bulgaria,Europe,False,2036
2024,Nov,Nov-2024,Cambodia,Asia and the Pacific,False,45367
2024,Nov,Nov-2024,Canada,America,False,29718
2024,Nov,Nov-2024,Central/Eastern Europe,Europe,True,303939
2024,Nov,Nov-2024,Chile,America,False,1839
2024,Nov,Nov-2024,China,Asia and the Pacific,False,483364
2024,Nov,Nov-2024,Colombia,America,False,2661
2024,Nov,Nov-2024,Croatia,Europe,False,1441
2024,Nov,Nov-2024,Cyprus,Europe,False,406
2024,Nov,Nov-2024,Czech Republic,Europe,False,6434
2024,Nov,Nov-2024,Denmark,Europe,False,13950
2024,Nov,Nov-2024,Egypt,Middle East,False,1603
2024,Nov,Nov-2024,Estonia,Europe,False,2229
2024,Nov,Nov-2024,Ethiopia,Africa,False,1407
2024,Nov,Nov-2024,Europe,Europe,True,823777
2024,Nov,Nov-2024,Finland,Europe,False,10956
2024,Nov,Nov-2024,France,Europe,False,72379
2024,Nov,Nov-2024,Germany,Europe,False,103356
2024,Nov,Nov-2024,Grand Total,Africa,True,3150237
2024,Nov,Nov-2024,Greece,Europe,False,2633
2024,Nov,Nov-2024,Hong Kong (China),Asia and the Pacific,False,66244
2024,Nov,Nov-2024,Hungary,Europe,False,3543
2024,Nov,Nov-2024,Iceland,Europe,False,434
2024,Nov,Nov-2024,India,Asia and the Pacific,False,203489
2024,Nov,Nov-2024,Indonesia,Asia and the Pacific,False,74591
2024,Nov,Nov-2024,Iran,Asia and the Pacific,False,5519
2024,Nov,Nov-2024,Iraq,Middle East,False,721
2024,Nov,Nov-2024,Ireland,Europe,False,7415
2024,Nov,Nov-2024,Israel,Europe,False,26797
2024,Nov,Nov-2024,Italy,Europe,False,29600
2024,Nov,Nov-2024,Japan,Asia and the Pacific,False,109639
2024,Nov,Nov-2024,Jordan,Middle East,False,1991
2024,Nov,Nov-2024,Kazakhstan,Europe,False,23802
2024,Nov,Nov-2024,Kenya,Africa,False,855
2024,Nov,Nov-2024,Korea (Republic of),Asia and the Pacific,False,154509
2024,Nov,Nov-2024,Kuwait,Middle East,False,4761
2024,Nov,Nov-2024,Kyrgyzstan,Europe,False,1949
2024,Nov,Nov-2024,Laos,Asia and the Pacific,False,85555
2024,Nov,Nov-2024,Latvia,Europe,False,1616
2024,Nov,Nov-2024,Lebanon,Middle East,False,520
2024,Nov,Nov-2024,Lithuania,Europe,False,2982
