year,month,province,occupancy_rate,total_guests,total_visitors,thai_visitors,foreign_visitors,total_revenue,thai_revenue,foreign_revenue
2566,May,อ่างทอง,47.86,12457.0,89005.0,88428.0,577.0,118.01,117.2,0.81
2566,May,เชียงราย,60.29,340096.0,467182.0,413882.0,53300.0,3384.13,2806.67,577.46
2566,May,เชียงใหม่,62.82,568294.0,817560.0,611291.0,206269.0,7064.379999999999,4797.98,2266.4
2566,May,เพชรบุรี,66.14,328720.0,891989.0,879520.0,12469.0,2587.45,2457.77,129.68
2566,May,เพชรบูรณ์,36.71,147322.0,193426.0,189042.0,4384.0,664.31,650.28,14.03
2566,May,เลย,52.27,96279.0,159047.0,157074.0,1973.0,350.48,343.24,7.24
2566,May,แพร่,56.8,45832.0,97807.0,96934.0,873.0,229.39,227.08,2.31
2566,May,แม่ฮ่องสอน,41.22,75258.0,86746.0,67988.0,18758.0,429.85,307.2,122.65
2566,Nov,กระบี่,73.19,290882.0,448554.0,203114.0,245440.0,6415.22,2401.67,4013.55
2566,Nov,กรุงเทพมหานคร,78.25,2848924.0,5016336.0,3065296.0,1951040.0,77747.59,23663.02,54084.57
2566,Nov,กาญจนบุรี,65.66,278115.0,1154788.0,1120585.0,34203.0,2703.96,2565.05,138.91
2566,Nov,กาฬสินธุ์,48.49,22201.0,67563.0,65496.0,2067.0,105.71,100.53,5.18
2566,Nov,กำแพงเพชร,40.19,32803.0,75193.0,72583.0,2610.0,156.48000000000002,150.46,6.02
2566,Nov,ขอนแก่น,62.72,174485.0,356084.0,347716.0,8368.0,1092.64,1070.22,22.42
2566,Nov,จันทบุรี,53.43,97616.0,279309.0,277564.0,1745.0,1078.04,1070.02,8.02
2566,Nov,ฉะเชิงเทรา,45.29,35377.0,521725.0,519643.0,2082.0,709.1600000000001,703.84,5.32
2566,Nov,ชลบุรี,82.39,1425500.0,2187832.0,1369478.0,818354.0,25616.64,9197.75,16418.89
2566,Nov,ชัยนาท,53.23,21628.0,100612.0,100181.0,431.0,164.23000000000002,163.43,0.8
2566,Nov,ชัยภูมิ,64.17,75003.0,151135.0,150712.0,423.0,240.25,239.0,1.25
2566,Nov,ชุมพร,58.97,96356.0,140492.0,137941.0,2551.0,540.16,529.67,10.49
2566,Nov,ตรัง,53.79,65822.0,117258.0,111070.0,6188.0,504.54,468.35,36.19
2566,Nov,ตราด,43.75,122901.0,146707.0,114666.0,32041.0,1242.0,808.66,433.34
2566,Nov,ตาก,70.83,149778.0,200660.0,196944.0,3716.0,708.86,688.45,20.41
2566,Nov,นครนายก,67.1,119658.0,215387.0,214068.0,1319.0,567.5100000000001,561.94,5.57
2566,Nov,นครปฐม,59.11,89294.0,389903.0,385227.0,4676.0,663.27,650.6,12.67
2566,Nov,นครพนม,75.99,65040.0,177623.0,163113.0,14510.0,335.21000000000004,299.41,35.8
2566,Nov,นครราชสีมา,75.6,447768.0,782845.0,763586.0,19259.0,1902.71,1838.81,63.9
2566,Nov,นครศรีธรรมราช,64.79,181983.0,344662.0,339927.0,4735.0,1219.48,1197.46,22.02
2566,Nov,นครสวรรค์,54.81,87901.0,183878.0,182911.0,967.0,494.17,490.59,3.58
2566,Nov,นนทบุรี,57.83,95263.0,313176.0,296816.0,16360.0,519.23,479.81,39.42
2566,Nov,นราธิวาส,59.78,37892.0,88730.0,31037.0,57693.0,304.14,95.76,208.38
2566,Nov,น่าน,78.86,92996.0,131468.0,128877.0,2591.0,370.55,356.9,13.65
2566,Nov,บึงกาฬ,53.54,33468.0,73031.0,70337.0,2694.0,131.9,125.82,6.08
2566,Nov,บุรีรัมย์,64.74,127447.0,270361.0,266144.0,4217.0,661.4300000000001,649.1,12.33
2566,Nov,ปทุมธานี,56.22,72237.0,272083.0,249309.0,22774.0,444.7,395.55,49.15
2566,Nov,ประจวบศิรีขันธ์,70.53,477906.0,963732.0,911897.0,51835.0,4437.85,3867.19,570.66
2566,Nov,ปราจีนบุรี,44.57,60772.0,111259.0,110469.0,790.0,326.12,323.01,3.11
2566,Nov,ปัตตานี,53.92,21788.0,48870.0,33479.0,15391.0,134.95999999999998,95.27,39.69
2566,Nov,พระนครศรีอยุธยา,62.57,90397.0,937509.0,835192.0,102317.0,1997.42,1727.27,270.15
2566,Nov,พะเยา,69.24,44511.0,95689.0,91343.0,4346.0,250.89,238.54,12.35
2566,Nov,พังงา,65.15,99535.0,332448.0,127061.0,205387.0,3672.8,805.42,2867.38
2566,Nov,พัทลุง,60.49,43440.0,132139.0,129704.0,2435.0,260.87,255.55,5.32
2566,Nov,พิจิตร,51.2,29173.0,72688.0,72536.0,152.0,141.77,141.43,0.34
2566,Nov,พิษณุโลก,53.84,143372.0,260931.0,248108.0,12823.0,793.39,744.15,49.24
2566,Nov,ภูเก็ต,69.07,921557.0,1050447.0,227625.0,822822.0,38348.89,2375.54,35973.35
2566,Nov,มหาสารคาม,49.05,24769.0,48768.0,47580.0,1188.0,81.77,78.86,2.91
2566,Nov,มุกดาหาร,50.66,38956.0,163412.0,152138.0,11274.0,300.17,272.49,27.68
2566,Nov,ยะลา,75.9,84388.0,155858.0,93653.0,62205.0,501.51,260.28,241.23
2566,Nov,ยโสธร,43.25,11279.0,45480.0,45172.0,308.0,70.04,69.2,0.84
2566,Nov,ระนอง,50.29,50923.0,67953.0,64985.0,2968.0,244.83,230.89,13.94
2566,Nov,ระยอง,66.32,242932.0,455916.0,389161.0,66755.0,2150.28,1726.22,424.06
2566,Nov,ราชบุรี,57.19,90181.0,215582.0,207917.0,7665.0,424.62,403.84,20.78
2566,Nov,ร้อยเอ็ด,49.39,32159.0,72019.0,70250.0,1769.0,122.72,118.47,4.25
2566,Nov,ลพบุรี,56.18,65346.0,367848.0,366426.0,1422.0,594.6,591.5,3.1
2566,Nov,ลำปาง,70.84,82409.0,192218.0,181279.0,10939.0,626.75,580.8,45.95
2566,Nov,ลำพูน,66.73,32848.0,131624.0,125224.0,6400.0,208.99,194.99,14.0
2566,Nov,ศรีษะเกษ,49.34,29238.0,87564.0,86987.0,577.0,137.85,136.39,1.46
2566,Nov,สกลนคร,49.1,56593.0,144563.0,142789.0,1774.0,243.05,237.9,5.15
2566,Nov,สงขลา,78.16,348462.0,532293.0,301567.0,230726.0,4261.389999999999,2260.16,2001.23
2566,Nov,สตูล,63.87,86204.0,169382.0,130176.0,39206.0,883.38,694.16,189.22
2566,Nov,สมุทรปราการ,51.79,92255.0,289042.0,226825.0,62217.0,630.59,412.13,218.46
2566,Nov,สมุทรสงคราม,57.65,67926.0,471171.0,463562.0,7609.0,592.4300000000001,579.86,12.57
2566,Nov,สมุทรสาคร,42.98,29188.0,117202.0,116511.0,691.0,211.89,210.39,1.5
2566,Nov,สระบุรี,59.59,86128.0,438989.0,431608.0,7381.0,795.4,781.84,13.56
2566,Nov,สระแก้ว,50.42,47853.0,164993.0,131930.0,33063.0,503.8,425.08,78.72
2566,Nov,สิงห์บุรี,54.46,18666.0,69789.0,69204.0,585.0,120.2,119.19,1.01
2566,Nov,สุพรรณบุรี,58.05,80410.0,469803.0,466752.0,3051.0,847.8399999999999,838.92,8.92
2566,Nov,สุราษฎร์ธานี,73.2,470970.0,627144.0,350367.0,276777.0,8453.59,2228.46,6225.13
2566,Nov,สุรินทร์,62.57,81831.0,117302.0,114704.0,2598.0,258.77,250.37,8.4
2566,Nov,สุโขทัย,46.28,63627.0,133366.0,111910.0,21456.0,344.77,280.39,64.38
2566,Nov,หนองคาย,60.74,84915.0,258401.0,192250.0,66151.0,537.53,402.22,135.31
2566,Nov,หนองบัวลำภู,40.23,9339.0,28654.0,28480.0,174.0,32.88,32.49,0.39
2566,Nov,อำนาจเจริญ,35.47,6384.0,23069.0,22649.0,420.0,34.0,33.32,0.68
2566,Nov,อุดรธานี,61.84,135270.0,364694.0,285421.0,79273.0,953.62,716.18,237.44
2566,Nov,อุตรดิตถ์,47.06,48039.0,93929.0,93320.0,609.0,189.44,188.24,1.2
2566,Nov,อุทัยธานี,51.92,31470.0,89325.0,89195.0,130.0,166.2,165.88,0.32
2566,Nov,อุบลราชธานี,53.4,94221.0,259041.0,256700.0,2341.0,623.68,617.0,6.68
2566,Nov,อ่างทอง,49.54,12040.0,87285.0,86514.0,771.0,116.56,115.51,1.05
2566,Nov,เชียงราย,79.5,430410.0,608368.0,530493.0,77875.0,5003.04,4128.4,874.64
2566,Nov,เชียงใหม่,84.26,737199.0,1113226.0,802994.0,310232.0,9931.48,6365.3,3566.18
2566,Nov,เพชรบุรี,69.78,335733.0,918217.0,898703.0,19514.0,3069.6000000000004,2908.28,161.32
2566,Nov,เพชรบูรณ์,59.64,212711.0,255716.0,250689.0,5027.0,876.9300000000001,860.83,16.1
2566,Nov,เลย,70.69,121972.0,200709.0,198430.0,2279.0,480.66,471.04,9.62
2566,Nov,แพร่,68.76,49428.0,119232.0,116317.0,2915.0,276.23,270.13,6.1
2566,Nov,แม่ฮ่องสอน,60.63,109985.0,118564.0,96510.0,22054.0,611.51,448.68,162.83
2566,Oct,กระบี่,61.27,258864.0,399081.0,182181.0,216900.0,5700.99,2154.15,3546.84
2566,Oct,กรุงเทพมหานคร,71.78,2528349.0,4375573.0,2597555.0,1778018.0,69340.45999999999,20052.22,49288.24
2566,Oct,กาญจนบุรี,62.58,267124.0,1110352.0,1079248.0,31104.0,2596.76,2470.43,126.33
2566,Oct,กาฬสินธุ์,46.26,21807.0,66481.0,64139.0,2342.0,104.32,98.45,5.87
2566,Oct,กำแพงเพชร,38.54,32276.0,73765.0,71650.0,2115.0,153.41,148.53,4.88
2566,Oct,ขอนแก่น,56.52,166001.0,338859.0,330698.0,8161.0,1039.7,1017.84,21.86
2566,Oct,จันทบุรี,50.28,95006.0,272115.0,270848.0,1267.0,1049.96,1044.13,5.83
2566,Oct,ฉะเชิงเทรา,43.89,33964.0,501385.0,499514.0,1871.0,681.35,676.57,4.78
2566,Oct,ชลบุรี,77.04,1280519.0,1950129.0,1187341.0,762788.0,23278.52,7974.47,15304.05
2566,Oct,ชัยนาท,50.38,20637.0,96012.0,95636.0,376.0,156.72,156.02,0.7
2566,Oct,ชัยภูมิ,63.38,74139.0,149393.0,148932.0,461.0,237.54,236.18,1.36
2566,Oct,ชุมพร,57.46,95550.0,139231.0,136925.0,2306.0,535.25,525.77,9.48
2566,Oct,ตรัง,45.38,57310.0,102584.0,98671.0,3913.0,438.96,416.07,22.89
2566,Oct,ตราด,45.99,135478.0,161329.0,135997.0,25332.0,1301.7,959.1,342.6
2566,Oct,ตาก,58.16,127737.0,171084.0,168265.0,2819.0,603.6800000000001,588.2,15.48
2566,Oct,นครนายก,64.85,115754.0,208390.0,207272.0,1118.0,548.82,544.1,4.72
2566,Oct,นครปฐม,56.85,83981.0,366178.0,361328.0,4850.0,623.37,610.23,13.14
2566,Oct,นครพนม,80.5,71614.0,195628.0,179424.0,16204.0,369.33,329.35,39.98
2566,Oct,นครราชสีมา,73.96,439304.0,767463.0,750229.0,17234.0,1863.83,1806.65,57.18
2566,Oct,นครศรีธรรมราช,73.67,212439.0,402280.0,397150.0,5130.0,1422.9,1399.04,23.86
2566,Oct,นครสวรรค์,47.65,79881.0,167135.0,166436.0,699.0,448.99,446.4,2.59
2566,Oct,นนทบุรี,55.69,92579.0,304426.0,288710.0,15716.0,504.57,466.7,37.87
2566,Oct,นราธิวาส,61.71,41919.0,95913.0,36825.0,59088.0,327.04,113.62,213.42
2566,Oct,น่าน,72.58,88370.0,124938.0,123292.0,1646.0,350.11,341.44,8.67
2566,Oct,บึงกาฬ,56.99,37298.0,81203.0,78669.0,2534.0,146.44,140.72,5.72
2566,Oct,บุรีรัมย์,89.46,199000.0,422342.0,417542.0,4800.0,1032.39,1018.35,14.04
2566,Oct,ปทุมธานี,49.17,65539.0,246876.0,225657.0,21219.0,403.81,358.02,45.79
2566,Oct,ประจวบศิรีขันธ์,62.38,433601.0,875060.0,829021.0,46039.0,4022.58,3515.73,506.85
2566,Oct,ปราจีนบุรี,43.44,58331.0,106790.0,106098.0,692.0,312.96000000000004,310.23,2.73
2566,Oct,ปัตตานี,56.34,23252.0,51225.0,36527.0,14698.0,141.84,103.94,37.9
2566,Oct,พระนครศรีอยุธยา,58.73,84247.0,877774.0,789039.0,88735.0,1866.11,1631.82,234.29
2566,Oct,พะเยา,60.87,40273.0,86366.0,82865.0,3501.0,226.35,216.4,9.95
2566,Oct,พังงา,52.49,96251.0,321315.0,124538.0,196777.0,3536.62,789.44,2747.18
2566,Oct,พัทลุง,64.83,46939.0,142776.0,140453.0,2323.0,281.81,276.73,5.08
2566,Oct,พิจิตร,45.89,26667.0,66441.0,66315.0,126.0,129.58,129.3,0.28
2566,Oct,พิษณุโลก,49.61,135861.0,247168.0,236631.0,10537.0,750.19,709.73,40.46
2566,Oct,ภูเก็ต,67.23,849148.0,980796.0,265697.0,715099.0,34036.62,2772.87,31263.75
2566,Oct,มหาสารคาม,40.47,23694.0,46630.0,45767.0,863.0,77.98,75.86,2.12
2566,Oct,มุกดาหาร,40.6,35382.0,149445.0,137866.0,11579.0,275.36,246.93,28.43
2566,Oct,ยะลา,73.91,82673.0,152319.0,89984.0,62335.0,491.83,250.09,241.74
2566,Oct,ยโสธร,41.8,10894.0,43938.0,43602.0,336.0,67.71,66.8,0.91
2566,Oct,ระนอง,53.16,56213.0,74891.0,72118.0,2773.0,269.25,256.23,13.02
2566,Oct,ระยอง,63.71,228606.0,428408.0,370154.0,58254.0,2011.97,1641.91,370.06
2566,Oct,ราชบุรี,54.15,86325.0,206236.0,199298.0,6938.0,405.91,387.1,18.81
2566,Oct,ร้อยเอ็ด,41.78,28920.0,64625.0,63654.0,971.0,109.67,107.34,2.33
2566,Oct,ลพบุรี,52.75,60880.0,342700.0,341369.0,1331.0,553.9599999999999,551.06,2.9
2566,Oct,ลำปาง,60.26,70972.0,165388.0,156537.0,8851.0,538.7099999999999,501.53,37.18
2566,Oct,ลำพูน,55.8,28277.0,113210.0,107134.0,6076.0,180.11,166.82,13.29
2566,Oct,ศรีษะเกษ,46.53,28359.0,84928.0,84419.0,509.0,133.65,132.36,1.29
2566,Oct,สกลนคร,51.77,58817.0,150225.0,148535.0,1690.0,252.37,247.47,4.9
2566,Oct,สงขลา,74.59,337808.0,515129.0,302513.0,212616.0,4111.389999999999,2267.24,1844.15
2566,Oct,สตูล,60.95,83903.0,164975.0,137818.0,27157.0,865.98,734.91,131.07
2566,Oct,สมุทรปราการ,49.89,91784.0,290495.0,230306.0,60189.0,629.78,418.45,211.33
2566,Oct,สมุทรสงคราม,56.25,65869.0,457097.0,450143.0,6954.0,574.5500000000001,563.07,11.48
2566,Oct,สมุทรสาคร,40.39,27698.0,111235.0,110666.0,569.0,201.07,199.83,1.24
2566,Oct,สระบุรี,57.91,83313.0,424654.0,418105.0,6549.0,769.41,757.38,12.03
2566,Oct,สระแก้ว,48.85,46744.0,162068.0,128723.0,33345.0,494.14,414.75,79.39
2566,Oct,สิงห์บุรี,53.89,17967.0,67190.0,66587.0,603.0,115.73,114.69,1.04
2566,Oct,สุพรรณบุรี,51.31,70159.0,407343.0,403347.0,3996.0,736.64,724.96,11.68
2566,Oct,สุราษฎร์ธานี,72.22,456319.0,614896.0,367809.0,247087.0,7896.74,2339.39,5557.35
2566,Oct,สุรินทร์,50.8,66528.0,95533.0,93040.0,2493.0,211.15,203.09,8.06
2566,Oct,สุโขทัย,34.9,52001.0,109407.0,90892.0,18515.0,283.28,227.73,55.55
2566,Oct,หนองคาย,67.16,94279.0,283257.0,214307.0,68950.0,589.4,448.37,141.03
2566,Oct,หนองบัวลำภู,43.02,9831.0,30171.0,29954.0,217.0,34.67,34.18,0.49
2566,Oct,อำนาจเจริญ,33.82,6160.0,22316.0,21825.0,491.0,32.9,32.11,0.79
2566,Oct,อุดรธานี,66.86,151524.0,406348.0,320377.0,85971.0,1061.39,803.89,257.5
2566,Oct,อุตรดิตถ์,43.81,44164.0,86296.0,85873.0,423.0,174.06,173.22,0.84
2566,Oct,อุทัยธานี,49.34,30361.0,86184.0,86090.0,94.0,160.34,160.11,0.23
2566,Oct,อุบลราชธานี,50.75,92787.0,255162.0,252695.0,2467.0,614.41,607.37,7.04
2566,Oct,อ่างทอง,48.27,11804.0,85545.0,84840.0,705.0,114.23,113.27,0.96
2566,Oct,เชียงราย,71.16,387716.0,546053.0,492440.0,53613.0,4434.42,3832.27,602.15
2566,Oct,เชียงใหม่,72.93,656152.0,992386.0,721898.0,270488.0,8831.77,5722.45,3109.32
2566,Oct,เพชรบุรี,65.38,310086.0,848538.0,830925.0,17613.0,2834.54,2688.94,145.6
2566,Oct,เพชรบูรณ์,55.23,203273.0,244230.0,239658.0,4572.0,837.59,822.95,14.64
2566,Oct,เลย,66.87,119316.0,196336.0,194117.0,2219.0,470.17,460.8,9.37
2566,Oct,แพร่,60.54,45526.0,109639.0,107277.0,2362.0,254.07,249.13,4.94
2566,Oct,แม่ฮ่องสอน,53.19,99361.0,107166.0,88407.0,18759.0,549.51,411.01,138.5
2566,Sep,กระบี่,58.93,239269.0,329303.0,167400.0,161903.0,5718.369999999999,2064.789999999999,3653.5800000000017
2566,Sep,กรุงเทพมหานคร,73.34,2558252.0,4706781.0,2744885.0,1961896.0,71819.31999999998,24644.66,47174.66
2566,Sep,กาญจนบุรี,59.56,258144.0,1109171.0,1084997.0,24174.0,2603.710000000001,2505.98,97.73000000000002
2566,Sep,กาฬสินธุ์,47.3,21891.0,59287.0,57508.0,1779.0,92.1,87.44,4.660000000000002
2566,Sep,กำแพงเพชร,34.71,29867.0,64033.0,62455.0,1578.0,134.69999999999993,131.29999999999995,3.4000000000000004
2566,Sep,ขอนแก่น,50.23,165706.0,300377.0,293465.0,6912.0,1023.4099999999994,1003.1999999999998,20.210000000000008
2566,Sep,จันทบุรี,49.96,93143.0,330182.0,328586.0,1596.0,1201.4500000000005,1193.9400000000005,7.51
2566,Sep,ฉะเชิงเทรา,41.35,31135.0,484120.0,482268.0,1852.0,639.8399999999997,635.1499999999996,4.69
2566,Sep,ชลบุรี,77.27,1207444.0,1913433.0,974054.0,939379.0,22911.34,5667.969999999999,17243.370000000003
2566,Sep,ชัยนาท,46.8,19353.0,90676.0,90062.0,614.0,148.57,147.51999999999998,1.0500000000000005
2566,Sep,ชัยภูมิ,64.39,71098.0,114250.0,113605.0,645.0,186.33,184.59000000000003,1.739999999999999
2566,Sep,ชุมพร,55.98,91797.0,133275.0,131168.0,2107.0,499.97,490.3200000000001,9.650000000000002
2566,Sep,ตรัง,44.26,55965.0,98518.0,95352.0,3166.0,535.1400000000001,511.84000000000015,23.3
2566,Sep,ตราด,42.8,109108.0,137437.0,109895.0,27542.0,1102.54,695.3599999999999,407.18
2566,Sep,ตาก,55.85,118287.0,153057.0,150378.0,2679.0,510.17999999999984,499.01999999999975,11.160000000000004
2566,Sep,นครนายก,58.27,95911.0,156288.0,155253.0,1035.0,410.8700000000004,407.2600000000002,3.61
2566,Sep,นครปฐม,48.32,71749.0,346860.0,340350.0,6510.0,508.44000000000005,495.3800000000001,13.060000000000002
2566,Sep,นครพนม,75.95,68833.0,175404.0,163848.0,11556.0,330.5300000000001,307.67,22.860000000000007
2566,Sep,นครราชสีมา,73.25,430052.0,712251.0,696076.0,16175.0,1716.0700000000002,1662.0800000000004,53.99000000000001
2566,Sep,นครศรีธรรมราช,71.96,202901.0,374746.0,370334.0,4412.0,1275.2900000000004,1252.3300000000008,22.959999999999997
2566,Sep,นครสวรรค์,47.29,78170.0,164988.0,163788.0,1200.0,482.1100000000004,479.23000000000025,2.880000000000001
2566,Sep,นนทบุรี,53.68,88071.0,309839.0,295780.0,14059.0,520.3,480.76,39.53999999999999
2566,Sep,นราธิวาส,60.92,40517.0,62197.0,30006.0,32191.0,288.64,121.01000000000002,167.63
2566,Sep,น่าน,67.59,81542.0,113496.0,112018.0,1478.0,312.79,305.2099999999999,7.58
2566,Sep,บึงกาฬ,55.2,34915.0,77229.0,74756.0,2473.0,142.92999999999995,137.24,5.689999999999998
2566,Sep,บุรีรัมย์,68.92,129568.0,252393.0,249023.0,3370.0,630.7500000000002,618.9900000000002,11.759999999999998
2566,Sep,ปทุมธานี,45.88,61201.0,244197.0,214372.0,29825.0,380.5699999999998,320.4799999999999,60.09000000000003
2566,Sep,ประจวบศิรีขันธ์,59.64,387926.0,775114.0,732523.0,42591.0,3140.8099999999977,2695.079999999998,445.73000000000025
2566,Sep,ปราจีนบุรี,42.6,55690.0,100235.0,99583.0,652.0,277.7700000000001,275.2800000000001,2.490000000000001
2566,Sep,ปัตตานี,55.61,22816.0,47557.0,33302.0,14255.0,144.4699999999999,109.00999999999996,35.459999999999994
2566,Sep,พระนครศรีอยุธยา,55.69,77422.0,850028.0,738592.0,111436.0,1828.6500000000003,1559.75,268.9000000000002
2566,Sep,พะเยา,59.14,39532.0,74939.0,72318.0,2621.0,177.00000000000006,169.8400000000001,7.16
2566,Sep,พังงา,50.01,85842.0,222653.0,85323.0,137330.0,2821.670000000001,555.81,2265.8600000000006
2566,Sep,พัทลุง,63.75,45587.0,97466.0,95268.0,2198.0,233.41000000000005,227.54999999999995,5.860000000000003
2566,Sep,พิจิตร,46.09,27579.0,60563.0,60416.0,147.0,112.38,112.07999999999998,0.3000000000000001
2566,Sep,พิษณุโลก,46.86,123811.0,221539.0,212349.0,9190.0,612.1800000000001,580.9300000000001,31.25000000000001
2566,Sep,ภูเก็ต,66.78,818346.0,897402.0,267330.0,630072.0,34349.06000000001,3316.6799999999994,31032.380000000005
2566,Sep,มหาสารคาม,46.13,25457.0,43546.0,42821.0,725.0,76.94,74.70999999999998,2.2299999999999995
2566,Sep,มุกดาหาร,36.55,30273.0,120103.0,110414.0,9689.0,215.48,192.69,22.79
2566,Sep,ยะลา,73.36,79674.0,143953.0,86915.0,57038.0,501.4699999999998,242.2399999999999,259.23
2566,Sep,ยโสธร,39.11,9924.0,40591.0,40169.0,422.0,63.44999999999999,62.54999999999998,0.9000000000000004
2566,Sep,ระนอง,50.5,52580.0,71089.0,68894.0,2195.0,264.0999999999999,253.17,10.93
2566,Sep,ระยอง,70.33,253640.0,401371.0,336874.0,64497.0,1871.4,1415.1199999999994,456.28
2566,Sep,ราชบุรี,50.45,78376.0,192604.0,183009.0,9595.0,365.6100000000001,340.8100000000002,24.8
2566,Sep,ร้อยเอ็ด,39.71,25972.0,56315.0,55458.0,857.0,95.62000000000006,93.82000000000004,1.7999999999999998
2566,Sep,ลพบุรี,48.04,57115.0,329658.0,328119.0,1539.0,497.6700000000001,494.1700000000001,3.5
2566,Sep,ลำปาง,51.52,55751.0,123058.0,118289.0,4769.0,397.6500000000001,376.1300000000001,21.520000000000003
2566,Sep,ลำพูน,51.64,26370.0,111222.0,107081.0,4141.0,159.04000000000008,148.92000000000007,10.120000000000005
2566,Sep,ศรีษะเกษ,47.38,28882.0,83882.0,83535.0,347.0,137.02000000000004,136.01999999999998,1.0000000000000004
2566,Sep,สกลนคร,49.32,53362.0,133693.0,131610.0,2083.0,223.1,216.67999999999995,6.42
2566,Sep,สงขลา,73.29,316172.0,433738.0,248783.0,184955.0,3542.29,1800.2999999999995,1741.9899999999989
2566,Sep,สตูล,59.09,82240.0,169951.0,151661.0,18290.0,808.8499999999999,722.69,86.16
2566,Sep,สมุทรปราการ,48.85,97428.0,266343.0,203693.0,62650.0,560.2,362.9300000000002,197.27
2566,Sep,สมุทรสงคราม,52.53,61128.0,394761.0,383095.0,11666.0,551.06,532.7000000000003,18.359999999999992
2566,Sep,สมุทรสาคร,41.03,28777.0,99261.0,98527.0,734.0,168.7399999999999,167.18999999999994,1.549999999999999
2566,Sep,สระบุรี,51.94,74482.0,352873.0,350010.0,2863.0,580.27,574.6400000000003,5.629999999999997
2566,Sep,สระแก้ว,47.63,42136.0,118307.0,107322.0,10985.0,361.17999999999984,333.42,27.760000000000005
2566,Sep,สิงห์บุรี,52.71,17446.0,66778.0,66397.0,381.0,99.42000000000002,98.70999999999998,0.7099999999999995
2566,Sep,สุพรรณบุรี,47.84,64651.0,380926.0,376564.0,4362.0,780.6799999999998,767.3199999999997,13.360000000000005
2566,Sep,สุราษฎร์ธานี,70.47,429973.0,610822.0,359948.0,250874.0,7856.799999999996,2729.370000000001,5127.429999999999
2566,Sep,สุรินทร์,45.46,58668.0,82359.0,79945.0,2414.0,188.93999999999997,180.56999999999996,8.369999999999997
2566,Sep,สุโขทัย,28.51,40562.0,83747.0,66293.0,17454.0,212.57000000000005,161.05,51.52000000000001
2566,Sep,หนองคาย,63.03,85771.0,245733.0,185331.0,60402.0,507.2299999999999,378.9399999999998,128.28999999999996
2566,Sep,หนองบัวลำภู,41.74,9084.0,24880.0,24703.0,177.0,31.77,31.429999999999996,0.3400000000000001
2566,Sep,อำนาจเจริญ,32.06,5694.0,20778.0,20340.0,438.0,26.44,25.61,0.8300000000000001
2566,Sep,อุดรธานี,64.68,160913.0,360582.0,285797.0,74785.0,970.5400000000002,766.0000000000002,204.54
2566,Sep,อุตรดิตถ์,41.46,41962.0,77521.0,77160.0,361.0,163.98000000000002,163.3400000000001,0.6400000000000003
2566,Sep,อุทัยธานี,47.59,28238.0,79312.0,79235.0,77.0,131.40000000000003,131.25,0.15
2566,Sep,อุบลราชธานี,51.4,88986.0,230631.0,227317.0,3314.0,568.9999999999995,560.6099999999997,8.39
2566,Sep,อ่างทอง,50.37,12309.0,91600.0,90688.0,912.0,125.84000000000005,124.61,1.2300000000000004
2566,Sep,เชียงราย,65.89,354475.0,445490.0,398995.0,46495.0,3317.0200000000004,2814.249999999999,502.77
2566,Sep,เชียงใหม่,66.13,597932.0,726317.0,488935.0,237382.0,7039.76,4183.76,2856.0
2566,Sep,เพชรบุรี,61.0,292347.0,770325.0,752449.0,17876.0,2621.630000000001,2475.7800000000007,145.84999999999997
2566,Sep,เพชรบูรณ์,49.72,182439.0,216808.0,213955.0,2853.0,763.5,751.9300000000001,11.570000000000007
2566,Sep,เลย,66.8,120445.0,198535.0,196240.0,2295.0,454.3800000000001,445.8000000000002,8.580000000000005
2566,Sep,แพร่,63.83,46979.0,107687.0,106341.0,1346.0,253.37,249.92999999999995,3.4400000000000004
2566,Sep,แม่ฮ่องสอน,44.68,80004.0,86046.0,68288.0,17758.0,443.56,324.8599999999999,118.7
2567,Apr,กระบี่,77.46,382672.0,609586.0,251871.0,357715.0,10180.48,3232.73,6947.75
2567,Apr,กรุงเทพมหานคร,80.06,2877155.0,4772088.0,2649470.0,2122618.0,78091.58,26385.77,51705.81
2567,Apr,กาญจนบุรี,68.17,311298.0,1320745.0,1288530.0,32215.0,3271.9,3108.77,163.13
2567,Apr,กาฬสินธุ์,62.05,28321.0,238818.0,235289.0,3529.0,310.34000000000003,303.17,7.17
2567,Apr,กำแพงเพชร,39.82,32787.0,69127.0,66472.0,2655.0,150.45,145.23,5.22
2567,Apr,ขอนแก่น,69.94,206975.0,451248.0,440562.0,10686.0,1443.42,1406.2,37.22
2567,Apr,จันทบุรี,73.14,146987.0,352274.0,349286.0,2988.0,1814.02,1794.6,19.42
2567,Apr,ฉะเชิงเทรา,53.36,39003.0,561931.0,558672.0,3259.0,854.33,846.75,7.58
2567,Apr,ชลบุรี,83.83,1712733.0,2428315.0,1419211.0,1009104.0,31887.370000000003,9319.56,22567.81
2567,Apr,ชัยนาท,50.72,24038.0,115465.0,114744.0,721.0,184.01,182.72,1.29
2567,Apr,ชัยภูมิ,63.9,74757.0,181034.0,180262.0,772.0,252.91,250.81,2.1
2567,Apr,ชุมพร,60.72,106412.0,153975.0,150770.0,3205.0,580.76,572.77,7.99
2567,Apr,ตรัง,70.92,95580.0,186311.0,178634.0,7677.0,986.06,923.66,62.4
2567,Apr,ตราด,65.17,196699.0,232066.0,195921.0,36145.0,1938.22,1363.27,574.95
